type,prix,surface,quartier,date,adresse
Appartement,130352.0,51.0,Toulon,2023-03-21,RUE ROUGET DE LISLE
Appartement,79000.0,22.0,Toulon,2023-03-29,RUE DE POMET
Appartement,125000.0,66.0,Toulon,2023-03-21,IMP BRUNO
Appartement,125000.0,64.0,Toulon,2023-03-30,RUE JEANNE D ARC
Appartement,185000.0,48.0,Toulon,2023-03-27,BD PHILIPPE RIPERT
Appartement,52500.0,63.0,Toulon,2023-03-28,COR EMILE FABRE
Appartement,425000.0,65.0,Toulon,2023-03-21,CHE DE LA CALADE
Appartement,158000.0,55.0,Toulon,2023-03-14,PRIMEROSES
Appartement,136500.0,75.0,Toulon,2023-03-23,BD MARECHAL JOFFRE
Appartement,129044.0,32.0,Toulon,2023-03-14,AV DES ROUTES
Maison,265000.0,48.0,Toulon,2023-03-27,AV DES ILES D OR
Appartement,145000.0,65.0,Toulon,2023-03-28,AV DE VALBOURDIN
Appartement,165100.0,69.0,Toulon,2023-03-28,QUAI MARCEL PAGNOL
Maison,408750.0,59.0,Toulon,2023-03-21,AV MEDICIS
Appartement,115000.0,38.0,Toulon,2023-03-13,AV DE LA REPUBLIQUE
Appartement,225000.0,63.0,Toulon,2023-02-27,RUE DU DOCTEUR BARROIS
Appartement,90035.0,25.0,Toulon,2023-03-30,BD DUTASTA
Appartement,125000.0,48.0,Toulon,2023-03-23,RUE DE LA GLACIERE
Appartement,141000.0,41.0,Toulon,2023-03-29,BD DES ACACIAS
Appartement,150330.0,63.0,Toulon,2023-03-23,AV COLONEL FABIEN
Maison,485000.0,92.0,Toulon,2023-03-23,AV CHARLES MARENCO
Maison,200000.0,87.0,Toulon,2023-03-24,BD LAVENE
Appartement,259000.0,92.0,Toulon,2023-03-31,RUE JEAN PHILIPPE RAMEAU
Appartement,158000.0,38.0,Toulon,2023-03-22,AV MARCEAU
Maison,300000.0,147.0,Toulon,2023-03-14,BD MEGE
Maison,368000.0,98.0,Toulon,2023-03-28,RUE DAVOUST
Appartement,186000.0,66.0,Toulon,2023-03-29,BD DES ARMARIS
Appartement,460000.0,86.0,Toulon,2023-03-28,LE MEDICIS
Maison,326000.0,64.0,Toulon,2023-03-22,AV COLONEL PICOT
Appartement,106000.0,55.0,Toulon,2023-03-09,RUE WATTEAU
Appartement,100000.0,64.0,Toulon,2023-03-28,RUE JEAN SCUNZANI
Appartement,94000.0,33.0,Toulon,2023-03-23,RUE PAUL LOUIS COURIER
Appartement,175000.0,67.0,Toulon,2023-03-15,RUE DES ORMEAUX
Appartement,172500.0,62.0,Toulon,2023-03-27,RUE DU LT ANDRE FOURNIER
Appartement,135500.0,50.0,Toulon,2023-03-30,RUE AUGUSTIN THIERRY
Appartement,630000.0,43.0,Toulon,2023-03-31,BD ABBE DUPLOYE
Appartement,630000.0,78.0,Toulon,2023-03-31,BD ABBE DUPLOYE
Maison,630000.0,128.0,Toulon,2023-03-31,BD ABBE DUPLOYE
Appartement,630000.0,115.0,Toulon,2023-03-31,BD ABBE DUPLOYE
Appartement,630000.0,43.0,Toulon,2023-03-31,BD ABBE DUPLOYE
Appartement,630000.0,50.0,Toulon,2023-03-31,BD ABBE DUPLOYE
Appartement,630000.0,48.0,Toulon,2023-03-31,BD ABBE DUPLOYE
Appartement,100000.0,44.0,Toulon,2023-03-06,CHE DE L ORATOIRE
Appartement,155694.58,61.0,Toulon,2023-03-06,BD GENERAL BROSSET
Appartement,65000.0,32.0,Toulon,2023-03-16,RUE RICHELIEU
Appartement,150900.0,55.0,Toulon,2023-03-22,ALL AUMONIER ROBINEAU
Appartement,118270.0,91.0,Toulon,2023-03-10,AV DU MARECHAL FOCH
Maison,415000.0,93.0,Toulon,2023-03-20,AV AUGUSTE BATTAREL
Maison,415000.0,93.0,Toulon,2023-03-20,AV AUGUSTE BATTAREL
Maison,415000.0,93.0,Toulon,2023-03-20,AV AUGUSTE BATTAREL
Appartement,419000.0,80.0,Toulon,2023-04-03,BD GRIGNAN
Appartement,378000.0,70.0,Toulon,2023-03-20,AV DE LA PIVOTTE
Appartement,255000.0,113.0,Toulon,2023-03-21,AV EDOUARD LE BELLEGOU
Appartement,142000.0,49.0,Toulon,2023-03-20,RUE EMILE OLLIVIER
Appartement,154000.0,72.0,Toulon,2023-03-27,AV DES DARDANELLES
Maison,163900.0,180.0,Toulon,2023-03-24,RUE SAINT FRANCOIS
Appartement,241500.0,90.0,Toulon,2023-03-20,RUE GIMELLI
Appartement,98400.0,60.0,Toulon,2023-03-23,CHE DE PLAISANCE
Appartement,99000.0,53.0,Toulon,2023-04-07,RUE SERRE
Appartement,108400.0,51.0,Toulon,2023-03-21,AV DE VALBOURDIN
Appartement,300000.0,85.0,Toulon,2023-03-31,IMP DU CAP
Maison,232000.0,70.0,Toulon,2023-03-06,CHE DE LA BAUME
Appartement,128000.0,52.0,Toulon,2023-04-06,AV DOCTEUR FONTAN
Appartement,215000.0,78.0,Toulon,2023-03-27,AV MARCEAU
Appartement,143055.0,28.0,Toulon,2023-03-24,RUE ALBERT
Appartement,143055.0,21.0,Toulon,2023-03-24,RUE ALBERT
Appartement,143000.0,68.0,Toulon,2023-03-30,AV DUSSAP
Appartement,255000.0,51.0,Toulon,2023-03-10,BD DU DOCTEUR CUNEO
Appartement,79000.0,30.0,Toulon,2023-03-08,AV FRANCOIS CUZIN
Appartement,60000.0,25.0,Toulon,2023-03-07,RUE ANATOLE FRANCE
Appartement,630000.0,20.0,Toulon,2023-03-30,BD EUGENE PELLETAN
Appartement,630000.0,24.0,Toulon,2023-03-30,BD EUGENE PELLETAN
Appartement,630000.0,24.0,Toulon,2023-03-30,BD EUGENE PELLETAN
Appartement,630000.0,23.0,Toulon,2023-03-30,BD EUGENE PELLETAN
Appartement,630000.0,23.0,Toulon,2023-03-30,BD EUGENE PELLETAN
Maison,480275.0,59.0,Toulon,2023-03-30,IMP THOUARD
Appartement,65000.0,20.0,Toulon,2023-03-31,RUE LAMARTINE
Appartement,75000.0,30.0,Toulon,2023-04-04,RUE NICOLAS LAUGIER
Appartement,129000.0,31.0,Toulon,2023-03-30,RUE DENIS LITARDI
Appartement,97000.0,33.0,Toulon,2023-03-14,RUE RICHARD ANDRIEU
Appartement,220000.0,112.0,Toulon,2023-03-21,RUE JEAN TRINCHERO
Appartement,97000.0,43.0,Toulon,2023-03-17,PL ARMAND VALLE
Appartement,185000.0,104.0,Toulon,2023-03-13,AV FRANKLIN ROOSEVELT
Appartement,130000.0,40.0,Toulon,2023-03-17,BD EUGENE PELLETAN
Maison,343100.0,109.0,Toulon,2023-03-20,BD FISQUET
Maison,328350.0,78.0,Toulon,2023-03-20,AV ANDRE LE CHATELIER
Appartement,320000.0,28.0,Toulon,2023-04-03,RUE DU MURIER
Appartement,320000.0,23.0,Toulon,2023-04-03,RUE DU MURIER
Appartement,320000.0,28.0,Toulon,2023-04-03,RUE DU MURIER
Appartement,320000.0,28.0,Toulon,2023-04-03,RUE DU MURIER
Appartement,320000.0,28.0,Toulon,2023-04-03,RUE DU MURIER
Appartement,55000.0,31.0,Toulon,2023-03-13,RUE DANTON
Appartement,126000.0,44.0,Toulon,2023-04-11,RUE LAMINOIS
Appartement,54150.0,34.0,Toulon,2023-04-07,RUE DE LA GLACIERE
Appartement,145000.0,71.0,Toulon,2023-03-30,LA TOUR D'IVOIRE
Appartement,160000.0,69.0,Toulon,2023-03-21,RUE DES TOMBADES
Appartement,175000.0,71.0,Toulon,2023-03-24,RUE ALEXANDRE VOLTA
Appartement,115000.0,59.0,Toulon,2023-03-29,BD MARECHAL JOFFRE
Appartement,128900.0,44.0,Toulon,2023-03-27,ALL DU DOCTEUR LAURES
Appartement,57500.0,18.0,Toulon,2023-04-03,RUE DE POMET
Appartement,199000.0,73.0,Toulon,2023-03-30,AV LT COLONEL CHABRIEL
Appartement,96000.0,55.0,Toulon,2023-03-28,QUAI RIVIERE NEUVE
Appartement,185000.0,71.0,Toulon,2023-04-04,BD PELLICOT
Appartement,118000.0,62.0,Toulon,2023-03-27,AV DES DARDANELLES
Maison,274070.0,73.0,Toulon,2023-04-07,AV NOBEL
Maison,399000.0,80.0,Toulon,2023-03-27,RUE PIERRE DEVOLUY
Appartement,149000.0,58.0,Toulon,2023-04-04,BD DOCTEUR CHARLES BARNIER
Appartement,126375.0,57.0,Toulon,2023-04-06,RUE GORLIER
Appartement,75000.0,90.0,Toulon,2023-03-30,RUE D ALGER
Appartement,73000.0,27.0,Toulon,2023-04-06,AV DES MOULINS
Appartement,140000.0,79.0,Toulon,2023-04-11,QUAI MARCEL PAGNOL
Appartement,55000.0,10.0,Toulon,2023-04-11,BD MARECHAL JOFFRE
Appartement,162300.0,82.0,Toulon,2023-04-12,RUE NICOLAS LAUGIER
Appartement,122000.0,61.0,Toulon,2023-04-04,AV DES LICES
Appartement,230000.0,80.0,Toulon,2023-03-30,RUE CHAMPOLLION
Appartement,87000.0,47.0,Toulon,2023-03-23,BD LEON BOURGEOIS
Appartement,250000.0,42.0,Toulon,2023-03-13,AV DE LA RESISTANCE
Appartement,68000.0,22.0,Toulon,2023-04-07,RUE VICTOR CLAPPIER
Appartement,129000.0,82.0,Toulon,2023-04-07,RUE GEORGE SAND
Appartement,49800.0,14.0,Toulon,2023-04-06,RUE MARQUETAS
Appartement,282000.0,113.0,Toulon,2023-04-12,AV EDOUARD LE BELLEGOU
Appartement,163500.0,84.0,Toulon,2023-04-11,AV AMIRAL COLLET
Maison,234680.0,47.0,Toulon,2023-04-14,AV DE LA RESISTANCE
Appartement,195000.0,55.0,Toulon,2023-03-24,CHE DE RIGOUMEL
Appartement,11000.0,15.0,Toulon,2023-04-13,RUE FELIX PYAT
Maison,320000.0,50.0,Toulon,2023-04-06,RUE MASSILLON
Maison,376000.0,77.0,Toulon,2023-04-06,RUE GROIGNARD
Appartement,138000.0,67.0,Toulon,2023-03-21,RUE MARC ET YVONNE BARON
Appartement,198000.0,60.0,Toulon,2023-04-05,AV DE CLARET
Appartement,114000.0,55.0,Toulon,2023-04-06,RUE REHEL
Appartement,150000.0,68.0,Toulon,2023-04-03,RUE CHEVALIER D ASSAS
Appartement,105000.0,45.0,Toulon,2023-03-17,AV DE LA REPUBLIQUE
Appartement,142000.0,72.0,Toulon,2023-03-22,LE CORAIL
Appartement,140000.0,10.0,Toulon,2023-03-22,RUE AUGUSTIN THIERRY
Appartement,790000.0,140.0,Toulon,2023-04-11,CHE DE LA CALADE
Appartement,173320.0,90.0,Toulon,2023-04-06,AV FRANKLIN ROOSEVELT
Appartement,160000.0,49.0,Toulon,2023-03-31,AV DE LA REPUBLIQUE
Appartement,305500.0,69.0,Toulon,2023-03-31,CHE DES BONNES HERBES
Appartement,123000.0,62.0,Toulon,2023-03-23,BD LOUIS PICON
Appartement,208050.0,99.0,Toulon,2023-04-11,AV ARISTIDE BRIAND
Appartement,50000.0,20.0,Toulon,2023-04-17,RUE PICOT
Maison,290000.0,58.0,Toulon,2023-03-24,BD CLAMOUR
Appartement,165000.0,65.0,Toulon,2023-04-07,AV LOUIS BOZZO
Appartement,117000.0,55.0,Toulon,2023-04-11,RUE ANATOLE FRANCE
Appartement,122000.0,58.0,Toulon,2023-04-13,RUE ROCHE
Appartement,105000.0,49.0,Toulon,2023-04-17,AV LAZARE CARNOT
Appartement,75000.0,44.0,Toulon,2023-04-06,AV NOBEL
Maison,622500.0,80.0,Toulon,2023-04-04,IMP PAILLIER
Maison,622500.0,41.0,Toulon,2023-04-04,AV FRANCOIS NARDI
Appartement,105000.0,49.0,Toulon,2023-04-05,RUE JEAN JAURES
Appartement,63191.0,21.0,Toulon,2023-04-17,RUE PIERRE BORIES
Maison,150000.0,197.0,Toulon,2023-04-07,CHE DE LA CALADE
Appartement,40000.0,19.0,Toulon,2023-04-06,AV DU 1ER BATAILLON CHOC
Appartement,86568.18,18.0,Toulon,2023-03-31,BD EDGAR AMIGAS
Appartement,305000.0,90.0,Toulon,2023-04-07,IMP LOUIS BONAMICI
Appartement,349800.0,108.0,Toulon,2023-03-24,RUE MIRABEAU
Appartement,123050.0,56.0,Toulon,2023-03-31,RUE VICTOR REYMONENQ
Appartement,200000.0,92.0,Toulon,2023-04-14,RUE JEAN PHILIPPE RAMEAU
Maison,200000.0,84.0,Toulon,2023-04-12,BD DE LA CONVENTION
Appartement,284700.0,87.0,Toulon,2023-03-30,AV LOUIS BARTHOU
Appartement,181700.0,61.0,Toulon,2023-03-21,AV DES LICES
Appartement,257000.0,67.0,Toulon,2023-03-30,RUE PEIRESC
Appartement,420000.0,181.0,Toulon,2023-03-24,BD DE STRASBOURG
Appartement,115650.0,58.0,Toulon,2023-04-06,AV PHILIPPE LEBON
Appartement,119000.0,35.0,Toulon,2023-04-11,RUE MARC ET YVONNE BARON
Appartement,137500.0,47.0,Toulon,2023-04-13,AV COLBERT
Appartement,129000.0,60.0,Toulon,2023-04-11,AV GENERAL NOGUES
Appartement,134190.0,120.0,Toulon,2023-03-17,AV DU MARECHAL FOCH
Appartement,134000.0,53.0,Toulon,2023-04-14,ALL DU DOCTEUR LAURES
Appartement,250000.0,80.0,Toulon,2023-04-14,AV LOUIS MICHEL VAN LOO
Appartement,160000.0,50.0,Toulon,2023-03-28,BD BAZEILLES
Appartement,116000.0,45.0,Toulon,2023-03-24,BD GENERAL BROSSET
Appartement,300000.0,117.0,Toulon,2023-03-23,RTE DE PLAISANCE
Appartement,185000.0,47.0,Toulon,2023-03-24,BD JULES MICHELET
Appartement,144500.0,37.0,Toulon,2023-04-04,RUE DAVID
Appartement,150000.0,54.0,Toulon,2023-03-31,AV AMIRAL COLLET
Appartement,125934.0,43.0,Toulon,2023-04-18,BD MARECHAL JOFFRE
Appartement,224500.0,67.0,Toulon,2023-04-14,CHE DE LA CHARTREUSE
Appartement,150000.0,42.0,Toulon,2023-04-18,BD DES ACACIAS
Appartement,75000.0,65.0,Toulon,2023-03-22,RUE PIERRE BORIES
Maison,520000.0,130.0,Toulon,2023-04-13,RUE BLANC
Appartement,120000.0,70.0,Toulon,2023-04-18,RUE DE SUEZ
Appartement,200000.0,68.0,Toulon,2023-04-20,PL GUSTAVE LAMBERT
Maison,380000.0,101.0,Toulon,2023-03-30,AV COLONEL PICOT
Appartement,37500.0,77.0,Toulon,2023-04-07,RUE DEJUSSIEU PONTCARRAL
Appartement,168200.0,53.0,Toulon,2023-03-29,CHE DU FORT ROUGE
Maison,355000.0,62.0,Toulon,2023-03-31,AV LA BOURDONNAIS
Appartement,118600.0,69.0,Toulon,2023-03-29,RUE LAMARTINE
Appartement,87500.0,24.0,Toulon,2023-03-31,AV MARCEL CASTIE
Maison,723100.0,129.0,Toulon,2023-04-17,AV DE LA RESISTANCE
Appartement,350000.0,108.0,Toulon,2023-04-13,AV JACQUES CARTIER
Appartement,388000.0,92.0,Toulon,2023-04-05,RUE DENIS LITARDI
Appartement,220000.0,78.0,Toulon,2023-04-06,PL CARDINAL MAZARIN
Appartement,75500.0,26.0,Toulon,2023-04-17,QUAI MARMORA
Appartement,78000.0,33.0,Toulon,2023-04-14,RUE DES RIAUX
Appartement,115780.0,40.0,Toulon,2023-04-14,BD ALEXANDRE JULIEN
Appartement,103000.0,32.0,Toulon,2023-04-18,RUE CASTEL
Appartement,100000.0,61.0,Toulon,2023-04-03,PL GUSTAVE LAMBERT
Appartement,126000.0,36.0,Toulon,2023-03-31,RUE DU DOCTEUR BARROIS
Maison,362500.0,100.0,Toulon,2023-04-11,BD GEORGES RICHARD
Appartement,341680.0,97.0,Toulon,2023-03-30,CHE DE PROVENCE
Appartement,170000.0,76.0,Toulon,2023-03-30,AV FRANKLIN ROOSEVELT
Appartement,154000.0,39.0,Toulon,2023-04-04,BD DES ACACIAS
Appartement,159900.0,40.0,Toulon,2023-04-18,RUE JACQUINOT
Appartement,145000.0,58.0,Toulon,2023-04-19,AV LOUIS BARTHOU
Appartement,160000.0,78.0,Toulon,2023-04-05,BD DE STRASBOURG
Maison,210000.0,84.0,Toulon,2023-04-05,IMP EYRAUD
Appartement,85000.0,28.0,Toulon,2023-04-21,AV COLONEL PICOT
Appartement,195000.0,65.0,Toulon,2023-04-13,RUE MOLIERE
Appartement,138000.0,50.0,Toulon,2023-04-13,BD ALATA
Appartement,36000.0,34.0,Toulon,2023-04-21,LES ALLOBROGES
Appartement,244900.0,110.0,Toulon,2023-04-19,BD DOCTEUR CHARLES BARNIER
Maison,320000.0,90.0,Toulon,2023-04-14,CHE DU REVEST A LA VALETTE
Appartement,375000.0,95.0,Toulon,2023-04-13,RUE GOZZA
Maison,2000000.0,430.0,Toulon,2023-04-18,CHE SACHS
Maison,2000000.0,430.0,Toulon,2023-04-18,CHE SACHS
Appartement,132800.0,51.0,Toulon,2023-04-14,AV FRANKLIN ROOSEVELT
Appartement,122500.0,42.0,Toulon,2023-03-30,RUE AUGUSTIN THIERRY
Appartement,110000.0,55.0,Toulon,2023-04-21,BD MARECHAL JOFFRE
Appartement,4000.0,56.0,Toulon,2023-03-30,BD GENERAL BROSSET
Appartement,240200.0,60.0,Toulon,2023-04-07,CHE DE LA BARRE
Appartement,207950.0,47.0,Toulon,2023-04-11,AV CLOVIS HUGUES
Appartement,178470.0,60.0,Toulon,2023-04-18,RUE ALEXANDRE VOLTA
Appartement,70000.0,30.0,Toulon,2023-04-12,RUE ANATOLE FRANCE
Appartement,241600.0,76.0,Toulon,2023-04-12,TRA DE LA LOUBE
Appartement,45000.0,20.0,Toulon,2023-03-28,BD DU 11 NOVEMBRE 1918
Appartement,428430.0,89.0,Toulon,2023-04-18,RUE LIEUTENANT LEANDRI
Appartement,428430.0,87.0,Toulon,2023-04-18,RUE LIEUTENANT LEANDRI
Appartement,77500.0,37.0,Toulon,2023-04-18,RUE DES RIAUX
Appartement,389500.0,77.0,Toulon,2023-04-05,AV CLAUDE FARRERE
Appartement,94000.0,32.0,Toulon,2023-04-04,RUE TRUGUET
Appartement,120000.0,27.0,Toulon,2023-04-26,RUE MASSENA
Appartement,95000.0,31.0,Toulon,2023-04-05,RUE AMIRAL NOMY
Appartement,85000.0,20.0,Toulon,2023-04-06,AV MARCEL CASTIE
Maison,450000.0,100.0,Toulon,2023-04-18,RUE DANIEL BERTHELOT
Appartement,68000.0,38.0,Toulon,2023-04-21,RUE DOCTEUR REYNAUD
Appartement,104000.0,32.0,Toulon,2023-04-07,BD LOUIS PICON
Maison,245000.0,32.0,Toulon,2023-03-30,BD GEORGES
Appartement,117000.0,56.0,Toulon,2023-04-19,AV ARISTIDE BRIAND
Appartement,217500.0,55.0,Toulon,2023-04-26,BD FLAMENQ
Appartement,90000.0,29.0,Toulon,2023-04-17,RUE JEAN BART
Appartement,225000.0,108.0,Toulon,2023-04-24,RUE MIRABEAU
Appartement,118000.0,40.0,Toulon,2023-04-18,PL HUBAC
Appartement,265000.0,77.0,Toulon,2023-04-21,COR MARIUS ESCARTEFIGUE
Appartement,86000.0,20.0,Toulon,2023-04-20,BD REGIS DUSSERRE
Maison,380000.0,59.0,Toulon,2023-04-04,AV BELLAUD DE LA BELLAUDIERE
Appartement,327853.0,52.0,Toulon,2023-04-20,AV DE LA RESISTANCE
Appartement,112500.0,62.0,Toulon,2023-04-28,RUE EDOUARD HERRIOT
Appartement,289000.0,70.0,Toulon,2023-04-24,IMP DAVID
Appartement,219000.0,98.0,Toulon,2023-04-25,RUE JEAN PHILIPPE RAMEAU
Maison,785100.0,125.0,Toulon,2023-04-07,RUE DU CASTELLET
Appartement,120000.0,58.0,Toulon,2023-04-03,PL HUBAC
Appartement,139600.0,68.0,Toulon,2023-04-28,AV JOSEPH GASQUET
Appartement,131000.0,52.0,Toulon,2023-04-03,RUE GENERAL MICHEL AUDEOUD
Appartement,130000.0,69.0,Toulon,2023-04-11,AV DE CLARET
Appartement,120000.0,49.0,Toulon,2023-04-27,BD GEORGES RICHARD
Appartement,156000.0,65.0,Toulon,2023-04-27,PL PUGET
Appartement,420000.0,17.0,Toulon,2023-04-27,RTE DE PLAISANCE
Appartement,420000.0,16.0,Toulon,2023-04-27,RTE DE PLAISANCE
Appartement,420000.0,50.0,Toulon,2023-04-27,RTE DE PLAISANCE
Maison,420000.0,38.0,Toulon,2023-04-27,RTE DE PLAISANCE
Appartement,420000.0,42.0,Toulon,2023-04-27,RTE DE PLAISANCE
Appartement,420000.0,22.0,Toulon,2023-04-27,RTE DE PLAISANCE
Appartement,420000.0,67.0,Toulon,2023-04-27,RTE DE PLAISANCE
Maison,890000.0,141.0,Toulon,2023-04-24,RTE DU FARON
Maison,890000.0,141.0,Toulon,2023-04-24,RTE DU FARON
Appartement,147500.0,53.0,Toulon,2023-04-13,ALL DU DOCTEUR LAURES
Appartement,205000.0,90.0,Toulon,2023-04-12,AV EDOUARD LE BELLEGOU
Appartement,168000.0,50.0,Toulon,2023-04-13,AV DU 15E CORPS
Appartement,155000.0,47.0,Toulon,2023-04-13,BD DES ARMARIS
Appartement,120000.0,31.0,Toulon,2023-04-24,BD MARECHAL JOFFRE
Appartement,93500.0,45.0,Toulon,2023-04-06,RUE LABORDE
Appartement,155860.0,52.0,Toulon,2023-04-21,RUE AUGUSTIN DAUMAS
Appartement,125000.0,73.0,Toulon,2023-04-28,AV DU COLONEL DUBOIN
Appartement,70000.0,201.0,Toulon,2023-04-21,RUE VICTOR REYMONENQ
Appartement,80000.0,57.0,Toulon,2023-04-06,RUE JEAN SCUNZANI
Maison,210000.0,45.0,Toulon,2023-04-13,RTE DU FARON
Appartement,175000.0,74.0,Toulon,2023-04-21,AV DE LA VICTOIRE DU 8 5 1945
Appartement,134200.0,42.0,Toulon,2023-04-14,CHE DE LA MAURINIERE
Appartement,82650.0,26.0,Toulon,2023-04-20,RUE DE LORGUES
Appartement,120000.0,57.0,Toulon,2023-04-25,RUE DE NICE
Appartement,320000.0,82.0,Toulon,2023-04-06,AV JACQUES CARTIER
Appartement,160000.0,79.0,Toulon,2023-04-24,RUE FRANCOIS FABIE
Appartement,54720.0,28.0,Toulon,2023-04-17,RUE LIEUTENANT LEANDRI
Appartement,380000.0,132.0,Toulon,2023-04-20,BD DOCTEUR CHARLES BARNIER
Appartement,90000.0,35.0,Toulon,2023-04-27,RUE DES RIAUX
Appartement,150000.0,43.0,Toulon,2023-04-05,TRA DE LA LOUBE
Appartement,65000.0,25.0,Toulon,2023-04-11,RUE RICHELIEU
Maison,286975.0,60.0,Toulon,2023-04-11,RUE MARCEL CASTIE
Appartement,105000.0,64.0,Toulon,2023-04-11,AV SGT GABRIEL JOURDAN
Appartement,147000.0,88.0,Toulon,2023-04-28,RUE VINCENT SCOTTO
Appartement,92000.0,24.0,Toulon,2023-04-20,RUE JANVIER
Appartement,310000.0,56.0,Toulon,2023-04-20,IMP LEVERRIER
Appartement,310000.0,57.0,Toulon,2023-04-20,IMP LEVERRIER
Appartement,160000.0,37.0,Toulon,2023-04-24,PL MONSEIGNEUR DEYDIER
Appartement,162460.0,41.0,Toulon,2023-04-11,BD ALPHAND
Appartement,33800.0,24.0,Toulon,2023-03-23,PL PUGET
Appartement,135000.0,119.0,Toulon,2023-04-24,BD JULES MICHELET
Appartement,369900.0,106.0,Toulon,2023-04-24,AV LOUIS BARTHOU
Appartement,134000.0,47.0,Toulon,2023-04-14,RUE RICHARD ANDRIEU
Maison,204000.0,82.0,Toulon,2023-04-27,RUE PLEIN SOLEIL
Appartement,210000.0,80.0,Toulon,2023-05-02,PL DOCTEUR HORACE CRISTOL
Appartement,315000.0,84.0,Toulon,2023-05-05,CHE DE LA BEAUCAIRE
Maison,412079.2,80.0,Toulon,2023-05-05,RUE AMIR VILLARET DE JOYEUSE
Appartement,318050.0,55.0,Toulon,2023-04-25,RUE TOURVILLE
Appartement,25000.0,24.0,Toulon,2023-04-14,RUE DE LA CHAPELLE
Appartement,65000.0,42.0,Toulon,2023-04-14,AV AMIRAL DAVELUY
Appartement,119000.0,55.0,Toulon,2023-05-04,AV DU 15E CORPS
Appartement,635000.0,92.0,Toulon,2023-05-04,ALL DES LAURIERS ROSES
Appartement,133400.0,35.0,Toulon,2023-05-04,CHE DE LA RESSENCE
Appartement,167700.0,62.0,Toulon,2023-04-28,RUE DU LT ANDRE FOURNIER
Appartement,150000.0,54.0,Toulon,2023-04-27,RUE D ANTRECHAUS
Appartement,110000.0,68.0,Toulon,2023-04-24,AV ARISTIDE BRIAND
Appartement,135000.0,46.0,Toulon,2023-04-17,AV DE LA RESISTANCE
Appartement,222800.0,76.0,Toulon,2023-04-28,RUE VICTOR CLAPPIER
Maison,405000.0,90.0,Toulon,2023-04-19,AV MARCEAU
Appartement,186000.0,45.0,Toulon,2023-04-14,RUE AMIRAL CELLIER
Appartement,101000.0,34.0,Toulon,2023-04-14,AV DE VALBOURDIN
Appartement,151500.0,55.0,Toulon,2023-04-28,AV DE BOURGOGNE
Maison,580000.0,25.0,Toulon,2023-04-11,PL DUGUESCLIN
Maison,580000.0,25.0,Toulon,2023-04-11,PL DUGUESCLIN
Maison,580000.0,109.0,Toulon,2023-04-11,PL DUGUESCLIN
Maison,580000.0,25.0,Toulon,2023-04-11,PL DUGUESCLIN
Maison,580000.0,109.0,Toulon,2023-04-11,PL DUGUESCLIN
Maison,580000.0,109.0,Toulon,2023-04-11,PL DUGUESCLIN
Appartement,179000.0,63.0,Toulon,2023-04-21,RUE PDT ROBERT SCHUMAN
Appartement,279447.0,59.0,Toulon,2023-04-14,PL MONSEIGNEUR DEYDIER
Appartement,149000.0,65.0,Toulon,2023-05-02,RUE THIERS
Appartement,98000.0,53.0,Toulon,2023-05-04,BD DE PARIS
Appartement,204590.0,67.0,Toulon,2023-05-04,CHE DE LA RESSENCE
Appartement,92000.0,70.0,Toulon,2023-04-26,AV DU 15E CORPS
Appartement,309000.0,45.0,Toulon,2023-04-17,BD PHILIPPE RIPERT
Maison,916000.0,100.0,Toulon,2023-04-24,IMP DES CHARDONNERETS
Appartement,75000.0,24.0,Toulon,2023-04-18,RUE GIMELLI
Appartement,94000.0,30.0,Toulon,2023-04-17,RUE BERTHIER
Appartement,90000.0,23.0,Toulon,2023-04-28,RUE CASTILLON
Appartement,180954.0,76.0,Toulon,2023-04-26,AV DES ROUTES
Appartement,324200.0,78.0,Toulon,2023-04-28,IMP LA BAPTISTINE
Appartement,162000.0,64.0,Toulon,2023-04-21,CHE DE FLORE
Appartement,133000.0,61.0,Toulon,2023-05-04,RUE BOSSUET
Appartement,170000.0,78.0,Toulon,2023-04-27,AV GAI COTEAU
Maison,414400.0,90.0,Toulon,2023-05-02,RUE DES BAUMELLES
Appartement,160000.0,125.0,Toulon,2023-04-26,RUE FELIX MAYOL
Appartement,65500.0,29.0,Toulon,2023-04-27,AV DOCTEUR FONTAN
Appartement,192000.0,52.0,Toulon,2023-04-28,CHE DU TEMPLE
Appartement,137000.0,41.0,Toulon,2023-04-25,AV DE LA ROSERAIE
Appartement,113000.0,42.0,Toulon,2023-05-04,AV JOSEPH GASQUET
Appartement,113000.0,56.0,Toulon,2023-05-04,AV JOSEPH GASQUET
Appartement,140000.0,52.0,Toulon,2023-05-02,AV EMILE VINCENT
Appartement,78000.0,37.0,Toulon,2023-04-17,LE PARIS
Appartement,233200.0,46.0,Toulon,2023-04-19,BD DU DOCTEUR CUNEO
Appartement,168000.0,68.0,Toulon,2023-05-02,LES MONIQUES
Appartement,168000.0,37.0,Toulon,2023-04-20,AV DE LA RESISTANCE
Appartement,312000.0,79.0,Toulon,2023-05-09,RUE DU DOCTEUR BARROIS
Appartement,286001.0,85.0,Toulon,2023-04-25,AV DES ROUTES
Maison,128000.0,51.0,Toulon,2023-05-04,RUE GOURRIER
Appartement,218390.0,76.0,Toulon,2023-04-27,RUE TRUGUET
Appartement,322000.0,83.0,Toulon,2023-04-17,AV DE LA RESISTANCE
